event_id,user_id,session_id,event_time,event_type,product_id,category,price,city,device_type
2077,user_96,session_334,2025-10-29 18:40:01,view_product,prod_101,Clothing,170.93,Lahore,ios
2078,user_96,session_334,2025-10-29 18:46:01,view_product,prod_14,Home & Kitchen,940.57,Lahore,ios
2079,user_96,session_334,2025-10-29 18:50:01,logout,,,,Lahore,ios
2080,user_78,session_335,2025-10-21 20:15:57,open_app,,,,Lahore,web
2081,user_78,session_335,2025-10-21 20:20:57,add_to_cart,prod_209,Clothing,365.55,Lahore,web
2082,user_78,session_335,2025-10-21 20:22:57,purchase,prod_209,Clothing,365.55,Lahore,web
2083,user_78,session_335,2025-10-21 20:28:57,add_to_cart,prod_72,Clothing,991.54,Lahore,web
2084,user_78,session_335,2025-10-21 20:37:57,view_product,prod_14,Home & Kitchen,940.57,Lahore,web
2085,user_78,session_335,2025-10-21 20:42:57,view_product,prod_132,Grocery,174.88,Lahore,web
2086,user_45,session_336,2025-11-06 20:29:47,open_app,,,,Rawalpindi,ios
2087,user_45,session_336,2025-11-06 20:32:47,view_product,prod_34,Grocery,366.13,Rawalpindi,ios
2088,user_45,session_336,2025-11-06 20:40:47,view_product,prod_179,Sports,829.08,Rawalpindi,ios
2089,user_80,session_337,2025-10-30 04:45:28,open_app,,,,Lahore,web
2090,user_80,session_337,2025-10-30 04:55:28,view_product,prod_25,Clothing,213.36,Lahore,web
2091,user_35,session_338,2025-10-26 03:30:57,open_app,,,,Faisalabad,ios
2092,user_35,session_338,2025-10-26 03:36:57,add_to_cart,prod_14,Home & Kitchen,940.57,Faisalabad,ios
2093,user_35,session_338,2025-10-26 03:43:57,logout,,,,Faisalabad,ios
2094,user_59,session_339,2025-11-10 00:38:37,open_app,,,,Karachi,ios
2095,user_59,session_339,2025-11-10 00:46:37,view_product,prod_5,Electronics,184.91,Karachi,ios
2096,user_59,session_339,2025-11-10 00:51:37,view_product,prod_49,Electronics,812.52,Karachi,ios
2097,user_59,session_339,2025-11-10 00:54:37,view_product,prod_72,Clothing,991.54,Karachi,ios
2098,user_59,session_339,2025-11-10 01:01:37,view_product,prod_135,Home & Kitchen,912.95,Karachi,ios
2099,user_59,session_339,2025-11-10 01:09:37,view_product,prod_244,Grocery,139.58,Karachi,ios
2100,user_59,session_339,2025-11-10 01:16:37,view_product,prod_203,Grocery,597.64,Karachi,ios
2101,user_59,session_339,2025-11-10 01:26:37,view_product,prod_107,Sports,360.98,Karachi,ios
2102,user_72,session_340,2025-10-16 21:09:50,open_app,,,,Rawalpindi,web
2103,user_72,session_340,2025-10-16 21:11:50,add_to_cart,prod_135,Home & Kitchen,912.95,Rawalpindi,web
2104,user_72,session_340,2025-10-16 21:21:50,add_to_cart,prod_25,Clothing,213.36,Rawalpindi,web
2105,user_72,session_340,2025-10-16 21:29:50,view_product,prod_5,Electronics,184.91,Rawalpindi,web
2106,user_72,session_340,2025-10-16 21:37:50,add_to_cart,prod_142,Electronics,738.41,Rawalpindi,web
2107,user_72,session_340,2025-10-16 21:47:50,view_product,prod_16,Electronics,925.85,Rawalpindi,web
2108,user_72,session_340,2025-10-16 21:57:50,add_to_cart,prod_230,Electronics,100.75,Rawalpindi,web
2109,user_72,session_340,2025-10-16 22:03:50,add_to_cart,prod_52,Electronics,598.0,Rawalpindi,web
2110,user_72,session_340,2025-10-16 22:08:50,view_product,prod_245,Electronics,776.56,Rawalpindi,web
2111,user_72,session_340,2025-10-16 22:17:50,view_product,prod_87,Grocery,276.36,Rawalpindi,web
2112,user_72,session_340,2025-10-16 22:27:50,view_product,prod_216,Sports,209.43,Rawalpindi,web
2113,user_87,session_341,2025-10-30 05:53:30,open_app,,,,Karachi,android
2114,user_87,session_341,2025-10-30 06:02:30,view_product,prod_185,Sports,152.6,Karachi,android
2115,user_87,session_341,2025-10-30 06:11:30,view_product,prod_246,Clothing,673.58,Karachi,android
2116,user_87,session_341,2025-10-30 06:20:30,view_product,prod_15,Grocery,885.74,Karachi,android
2117,user_87,session_341,2025-10-30 06:21:30,view_product,prod_219,Grocery,91.23,Karachi,android
2118,user_87,session_341,2025-10-30 06:29:30,view_product,prod_236,Sports,97.71,Karachi,android
2119,user_87,session_341,2025-10-30 06:32:30,add_to_cart,prod_164,Electronics,45.21,Karachi,android
2120,user_87,session_341,2025-10-30 06:33:30,add_to_cart,prod_153,Home & Kitchen,244.04,Karachi,android
2121,user_87,session_341,2025-10-30 06:37:30,view_product,prod_87,Grocery,276.36,Karachi,android
2122,user_87,session_341,2025-10-30 06:38:30,view_product,prod_244,Grocery,139.58,Karachi,android
2123,user_87,session_341,2025-10-30 06:47:30,view_product,prod_206,Grocery,552.27,Karachi,android
2124,user_87,session_341,2025-10-30 06:48:30,view_product,prod_244,Grocery,139.58,Karachi,android
2125,user_87,session_341,2025-10-30 06:58:30,view_product,prod_191,Electronics,298.78,Karachi,android
2126,user_87,session_341,2025-10-30 07:00:30,view_product,prod_121,Sports,627.64,Karachi,android
2127,user_87,session_341,2025-10-30 07:06:30,view_product,prod_48,Home & Kitchen,776.45,Karachi,android
2128,user_87,session_341,2025-10-30 07:07:30,add_to_cart,prod_232,Home & Kitchen,702.13,Karachi,android
2129,user_88,session_342,2025-11-04 04:59:21,open_app,,,,Lahore,android
2130,user_88,session_342,2025-11-04 05:01:21,add_to_cart,prod_73,Home & Kitchen,126.98,Lahore,android
2131,user_88,session_342,2025-11-04 05:06:21,logout,,,,Lahore,android
2132,user_11,session_343,2025-10-25 21:02:53,open_app,,,,Islamabad,web
2133,user_11,session_343,2025-10-25 21:12:53,view_product,prod_57,Electronics,991.26,Islamabad,web
2134,user_23,session_344,2025-10-19 06:03:02,open_app,,,,Rawalpindi,web
2135,user_23,session_344,2025-10-19 06:05:02,add_to_cart,prod_232,Home & Kitchen,702.13,Rawalpindi,web
2136,user_23,session_344,2025-10-19 06:11:02,view_product,prod_190,Sports,26.56,Rawalpindi,web
2137,user_23,session_344,2025-10-19 06:13:02,logout,,,,Rawalpindi,web
2138,user_100,session_345,2025-11-06 20:50:05,open_app,,,,Rawalpindi,android
2139,user_100,session_345,2025-11-06 21:00:05,add_to_cart,prod_224,Home & Kitchen,372.67,Rawalpindi,android
2140,user_100,session_345,2025-11-06 21:07:05,logout,,,,Rawalpindi,android
2141,user_81,session_346,2025-11-05 17:13:08,open_app,,,,Rawalpindi,ios
2142,user_81,session_346,2025-11-05 17:21:08,view_product,prod_121,Sports,627.64,Rawalpindi,ios
2143,user_81,session_346,2025-11-05 17:25:08,view_product,prod_62,Sports,236.13,Rawalpindi,ios
2144,user_81,session_346,2025-11-05 17:33:08,view_product,prod_97,Sports,159.62,Rawalpindi,ios
2145,user_81,session_346,2025-11-05 17:41:08,add_to_cart,prod_218,Grocery,80.08,Rawalpindi,ios
2146,user_81,session_346,2025-11-05 17:43:08,purchase,prod_218,Grocery,80.08,Rawalpindi,ios
2147,user_81,session_346,2025-11-05 17:48:08,logout,,,,Rawalpindi,ios
2148,user_23,session_347,2025-11-13 22:34:14,open_app,,,,Faisalabad,web
2149,user_23,session_347,2025-11-13 22:43:14,view_product,prod_58,Home & Kitchen,804.17,Faisalabad,web
2150,user_23,session_347,2025-11-13 22:47:14,view_product,prod_1,Clothing,488.45,Faisalabad,web
2151,user_23,session_347,2025-11-13 22:50:14,view_product,prod_80,Grocery,537.75,Faisalabad,web
2152,user_23,session_347,2025-11-13 22:54:14,logout,,,,Faisalabad,web
2153,user_7,session_348,2025-10-18 05:14:56,open_app,,,,Faisalabad,web
2154,user_7,session_348,2025-10-18 05:22:56,view_product,prod_138,Sports,361.52,Faisalabad,web
2155,user_7,session_348,2025-10-18 05:32:56,view_product,prod_125,Electronics,826.5,Faisalabad,web
2156,user_7,session_348,2025-10-18 05:33:56,view_product,prod_229,Clothing,34.85,Faisalabad,web
2157,user_7,session_348,2025-10-18 05:40:56,view_product,prod_87,Grocery,276.36,Faisalabad,web
2158,user_7,session_348,2025-10-18 05:46:56,view_product,prod_249,Sports,673.8,Faisalabad,web
2159,user_7,session_348,2025-10-18 05:50:56,view_product,prod_125,Electronics,826.5,Faisalabad,web
2160,user_7,session_348,2025-10-18 05:57:56,logout,,,,Faisalabad,web
2161,user_71,session_349,2025-11-14 15:04:56,open_app,,,,Karachi,android
2162,user_71,session_349,2025-11-14 15:11:56,view_product,prod_247,Grocery,203.86,Karachi,android
2163,user_71,session_349,2025-11-14 15:17:56,view_product,prod_163,Sports,800.83,Karachi,android
2164,user_71,session_349,2025-11-14 15:23:56,logout,,,,Karachi,android
2165,user_25,session_350,2025-10-21 00:40:57,open_app,,,,Faisalabad,ios
2166,user_25,session_350,2025-10-21 00:48:57,add_to_cart,prod_88,Clothing,201.67,Faisalabad,ios
2167,user_25,session_350,2025-10-21 00:55:57,view_product,prod_170,Electronics,294.62,Faisalabad,ios
2168,user_80,session_351,2025-10-19 19:02:58,open_app,,,,Faisalabad,ios
2169,user_80,session_351,2025-10-19 19:05:58,add_to_cart,prod_75,Clothing,480.27,Faisalabad,ios
2170,user_80,session_351,2025-10-19 19:11:58,view_product,prod_124,Home & Kitchen,454.7,Faisalabad,ios
2171,user_80,session_351,2025-10-19 19:20:58,purchase,prod_75,Clothing,480.27,Faisalabad,ios
2172,user_80,session_351,2025-10-19 19:22:58,logout,,,,Faisalabad,ios
2173,user_99,session_352,2025-10-25 11:37:22,open_app,,,,Rawalpindi,web
2174,user_99,session_352,2025-10-25 11:41:22,view_product,prod_248,Clothing,439.01,Rawalpindi,web
2175,user_99,session_352,2025-10-25 11:48:22,view_product,prod_203,Grocery,597.64,Rawalpindi,web
2176,user_99,session_352,2025-10-25 11:50:22,view_product,prod_80,Grocery,537.75,Rawalpindi,web
2177,user_99,session_352,2025-10-25 11:51:22,logout,,,,Rawalpindi,web
2178,user_42,session_353,2025-10-18 14:47:51,open_app,,,,Islamabad,web
2179,user_42,session_353,2025-10-18 14:53:51,view_product,prod_210,Grocery,717.34,Islamabad,web
2180,user_42,session_353,2025-10-18 14:59:51,view_product,prod_182,Grocery,561.58,Islamabad,web
2181,user_42,session_353,2025-10-18 15:03:51,view_product,prod_47,Clothing,333.99,Islamabad,web
2182,user_42,session_353,2025-10-18 15:04:51,view_product,prod_28,Home & Kitchen,199.05,Islamabad,web
2183,user_42,session_353,2025-10-18 15:07:51,view_product,prod_123,Clothing,223.63,Islamabad,web
2184,user_42,session_353,2025-10-18 15:09:51,logout,,,,Islamabad,web
2185,user_24,session_354,2025-10-27 08:15:40,open_app,,,,Karachi,web
2186,user_24,session_354,2025-10-27 08:22:40,add_to_cart,prod_69,Home & Kitchen,489.86,Karachi,web
2187,user_24,session_354,2025-10-27 08:29:40,logout,,,,Karachi,web
2188,user_97,session_355,2025-10-31 00:33:43,open_app,,,,Karachi,android
2189,user_97,session_355,2025-10-31 00:40:43,view_product,prod_135,Home & Kitchen,912.95,Karachi,android
2190,user_97,session_355,2025-10-31 00:50:43,view_product,prod_153,Home & Kitchen,244.04,Karachi,android
2191,user_97,session_355,2025-10-31 00:51:43,view_product,prod_109,Grocery,371.15,Karachi,android
2192,user_97,session_355,2025-10-31 01:01:43,view_product,prod_38,Electronics,390.12,Karachi,android
2193,user_97,session_355,2025-10-31 01:04:43,view_product,prod_186,Grocery,177.96,Karachi,android
2194,user_97,session_355,2025-10-31 01:06:43,logout,,,,Karachi,android
2195,user_15,session_356,2025-11-02 00:52:04,open_app,,,,Lahore,android
2196,user_15,session_356,2025-11-02 00:53:04,view_product,prod_180,Grocery,289.89,Lahore,android
2197,user_15,session_356,2025-11-02 00:57:04,view_product,prod_1,Clothing,488.45,Lahore,android
2198,user_15,session_356,2025-11-02 01:04:04,view_product,prod_79,Grocery,551.3,Lahore,android
2199,user_15,session_356,2025-11-02 01:05:04,view_product,prod_154,Home & Kitchen,224.03,Lahore,android
2200,user_15,session_356,2025-11-02 01:07:04,add_to_cart,prod_112,Home & Kitchen,570.75,Lahore,android
2201,user_15,session_356,2025-11-02 01:10:04,view_product,prod_179,Sports,829.08,Lahore,android
2202,user_15,session_356,2025-11-02 01:12:04,add_to_cart,prod_238,Electronics,535.66,Lahore,android
2203,user_41,session_357,2025-10-22 19:59:20,open_app,,,,Faisalabad,android
2204,user_41,session_357,2025-10-22 20:01:20,view_product,prod_250,Electronics,185.42,Faisalabad,android
2205,user_41,session_357,2025-10-22 20:03:20,view_product,prod_205,Electronics,206.95,Faisalabad,android
2206,user_41,session_357,2025-10-22 20:05:20,view_product,prod_26,Home & Kitchen,314.24,Faisalabad,android
2207,user_41,session_357,2025-10-22 20:09:20,add_to_cart,prod_109,Grocery,371.15,Faisalabad,android
2208,user_41,session_357,2025-10-22 20:17:20,view_product,prod_34,Grocery,366.13,Faisalabad,android
2209,user_41,session_357,2025-10-22 20:18:20,logout,,,,Faisalabad,android
2210,user_14,session_358,2025-11-02 18:09:53,open_app,,,,Islamabad,ios
2211,user_14,session_358,2025-11-02 18:14:53,view_product,prod_147,Sports,381.35,Islamabad,ios
2212,user_14,session_358,2025-11-02 18:16:53,view_product,prod_31,Grocery,420.98,Islamabad,ios
2213,user_14,session_358,2025-11-02 18:23:53,logout,,,,Islamabad,ios
2214,user_1,session_359,2025-11-14 12:55:19,open_app,,,,Lahore,android
2215,user_1,session_359,2025-11-14 13:04:19,view_product,prod_15,Grocery,885.74,Lahore,android
2216,user_1,session_359,2025-11-14 13:08:19,logout,,,,Lahore,android
2217,user_11,session_360,2025-11-07 20:55:20,open_app,,,,Lahore,ios
2218,user_11,session_360,2025-11-07 21:01:20,logout,,,,Lahore,ios
2219,user_18,session_361,2025-10-27 03:12:54,open_app,,,,Faisalabad,android
2220,user_18,session_361,2025-10-27 03:18:54,view_product,prod_192,Electronics,930.57,Faisalabad,android
2221,user_18,session_361,2025-10-27 03:22:54,view_product,prod_132,Grocery,174.88,Faisalabad,android
2222,user_18,session_361,2025-10-27 03:30:54,add_to_cart,prod_59,Electronics,261.55,Faisalabad,android
2223,user_18,session_361,2025-10-27 03:36:54,view_product,prod_75,Clothing,480.27,Faisalabad,android
2224,user_18,session_361,2025-10-27 03:45:54,view_product,prod_238,Electronics,535.66,Faisalabad,android
2225,user_18,session_361,2025-10-27 03:46:54,purchase,prod_59,Electronics,261.55,Faisalabad,android
2226,user_18,session_361,2025-10-27 03:50:54,logout,,,,Faisalabad,android
2227,user_16,session_362,2025-11-12 00:14:04,open_app,,,,Karachi,android
2228,user_16,session_362,2025-11-12 00:22:04,add_to_cart,prod_178,Grocery,100.29,Karachi,android
2229,user_16,session_362,2025-11-12 00:32:04,purchase,prod_178,Grocery,100.29,Karachi,android
2230,user_16,session_362,2025-11-12 00:39:04,view_product,prod_188,Sports,34.09,Karachi,android
2231,user_16,session_362,2025-11-12 00:49:04,view_product,prod_36,Clothing,338.24,Karachi,android
2232,user_16,session_362,2025-11-12 00:52:04,view_product,prod_99,Home & Kitchen,132.03,Karachi,android
2233,user_16,session_362,2025-11-12 01:01:04,add_to_cart,prod_100,Clothing,288.64,Karachi,android
2234,user_16,session_362,2025-11-12 01:07:04,logout,,,,Karachi,android
2235,user_26,session_363,2025-10-27 03:19:41,open_app,,,,Lahore,android
2236,user_26,session_363,2025-10-27 03:27:41,view_product,prod_83,Sports,915.1,Lahore,android
2237,user_26,session_363,2025-10-27 03:31:41,view_product,prod_12,Electronics,643.22,Lahore,android
2238,user_26,session_363,2025-10-27 03:34:41,view_product,prod_76,Grocery,889.15,Lahore,android
2239,user_26,session_363,2025-10-27 03:38:41,view_product,prod_239,Grocery,524.94,Lahore,android
2240,user_26,session_363,2025-10-27 03:48:41,add_to_cart,prod_142,Electronics,738.41,Lahore,android
2241,user_26,session_363,2025-10-27 03:58:41,view_product,prod_114,Electronics,434.38,Lahore,android
2242,user_26,session_363,2025-10-27 04:03:41,view_product,prod_129,Home & Kitchen,650.86,Lahore,android
2243,user_26,session_363,2025-10-27 04:13:41,view_product,prod_176,Sports,453.31,Lahore,android
2244,user_26,session_363,2025-10-27 04:18:41,logout,,,,Lahore,android
2245,user_56,session_364,2025-10-21 19:03:21,open_app,,,,Faisalabad,ios
2246,user_56,session_364,2025-10-21 19:13:21,view_product,prod_166,Electronics,997.61,Faisalabad,ios
2247,user_1,session_365,2025-10-30 13:54:21,open_app,,,,Faisalabad,web
2248,user_1,session_365,2025-10-30 13:57:21,logout,,,,Faisalabad,web
2249,user_94,session_366,2025-11-10 14:23:13,open_app,,,,Faisalabad,web
2250,user_94,session_366,2025-11-10 14:30:13,logout,,,,Faisalabad,web
2251,user_36,session_367,2025-11-04 10:16:00,open_app,,,,Islamabad,ios
2252,user_36,session_367,2025-11-04 10:26:00,view_product,prod_221,Electronics,617.81,Islamabad,ios
2253,user_36,session_367,2025-11-04 10:33:00,view_product,prod_20,Clothing,280.72,Islamabad,ios
2254,user_36,session_367,2025-11-04 10:34:00,view_product,prod_204,Grocery,330.42,Islamabad,ios
2255,user_36,session_367,2025-11-04 10:42:00,view_product,prod_186,Grocery,177.96,Islamabad,ios
2256,user_36,session_367,2025-11-04 10:52:00,view_product,prod_51,Sports,976.13,Islamabad,ios
2257,user_36,session_367,2025-11-04 10:57:00,add_to_cart,prod_22,Clothing,512.16,Islamabad,ios
2258,user_62,session_368,2025-10-20 22:30:31,open_app,,,,Islamabad,ios
2259,user_62,session_368,2025-10-20 22:33:31,add_to_cart,prod_206,Grocery,552.27,Islamabad,ios
2260,user_62,session_368,2025-10-20 22:43:31,view_product,prod_99,Home & Kitchen,132.03,Islamabad,ios
2261,user_62,session_368,2025-10-20 22:50:31,view_product,prod_218,Grocery,80.08,Islamabad,ios
2262,user_62,session_368,2025-10-20 22:54:31,view_product,prod_247,Grocery,203.86,Islamabad,ios
2263,user_62,session_368,2025-10-20 22:57:31,view_product,prod_154,Home & Kitchen,224.03,Islamabad,ios
2264,user_62,session_368,2025-10-20 23:00:31,add_to_cart,prod_90,Clothing,674.35,Islamabad,ios
2265,user_62,session_368,2025-10-20 23:04:31,view_product,prod_249,Sports,673.8,Islamabad,ios
2266,user_62,session_368,2025-10-20 23:06:31,logout,,,,Islamabad,ios
2267,user_12,session_369,2025-11-15 04:18:12,open_app,,,,Islamabad,android
2268,user_12,session_369,2025-11-15 04:28:12,add_to_cart,prod_10,Electronics,553.54,Islamabad,android
2269,user_12,session_369,2025-11-15 04:31:12,purchase,prod_10,Electronics,553.54,Islamabad,android
2270,user_12,session_369,2025-11-15 04:32:12,view_product,prod_6,Electronics,484.09,Islamabad,android
2271,user_12,session_369,2025-11-15 04:41:12,view_product,prod_139,Sports,225.67,Islamabad,android
2272,user_12,session_369,2025-11-15 04:50:12,view_product,prod_116,Home & Kitchen,453.18,Islamabad,android
2273,user_90,session_370,2025-11-10 06:44:46,open_app,,,,Faisalabad,ios
2274,user_90,session_370,2025-11-10 06:45:46,view_product,prod_47,Clothing,333.99,Faisalabad,ios
2275,user_90,session_370,2025-11-10 06:46:46,view_product,prod_29,Electronics,832.8,Faisalabad,ios
2276,user_90,session_370,2025-11-10 06:54:46,add_to_cart,prod_204,Grocery,330.42,Faisalabad,ios
2277,user_90,session_370,2025-11-10 07:04:46,view_product,prod_154,Home & Kitchen,224.03,Faisalabad,ios
2278,user_90,session_370,2025-11-10 07:06:46,add_to_cart,prod_190,Sports,26.56,Faisalabad,ios
2279,user_90,session_370,2025-11-10 07:11:46,add_to_cart,prod_215,Clothing,942.51,Faisalabad,ios
2280,user_90,session_370,2025-11-10 07:13:46,add_to_cart,prod_149,Electronics,283.84,Faisalabad,ios
2281,user_90,session_370,2025-11-10 07:23:46,view_product,prod_109,Grocery,371.15,Faisalabad,ios
2282,user_69,session_371,2025-11-11 22:09:38,open_app,,,,Islamabad,android
2283,user_69,session_371,2025-11-11 22:16:38,view_product,prod_50,Grocery,874.15,Islamabad,android
2284,user_69,session_371,2025-11-11 22:24:38,view_product,prod_68,Home & Kitchen,649.99,Islamabad,android
2285,user_69,session_371,2025-11-11 22:34:38,view_product,prod_31,Grocery,420.98,Islamabad,android
2286,user_69,session_371,2025-11-11 22:38:38,logout,,,,Islamabad,android
2287,user_11,session_372,2025-10-17 07:54:34,open_app,,,,Lahore,ios
2288,user_11,session_372,2025-10-17 08:02:34,logout,,,,Lahore,ios
2289,user_66,session_373,2025-10-21 19:02:53,open_app,,,,Rawalpindi,web
2290,user_66,session_373,2025-10-21 19:11:53,view_product,prod_138,Sports,361.52,Rawalpindi,web
2291,user_66,session_373,2025-10-21 19:13:53,view_product,prod_168,Grocery,723.98,Rawalpindi,web
2292,user_66,session_373,2025-10-21 19:22:53,view_product,prod_93,Sports,120.22,Rawalpindi,web
2293,user_66,session_373,2025-10-21 19:29:53,logout,,,,Rawalpindi,web
2294,user_40,session_374,2025-11-14 19:48:55,open_app,,,,Faisalabad,android
2295,user_40,session_374,2025-11-14 19:54:55,view_product,prod_181,Home & Kitchen,995.15,Faisalabad,android
2296,user_40,session_374,2025-11-14 20:00:55,view_product,prod_70,Electronics,746.15,Faisalabad,android
2297,user_40,session_374,2025-11-14 20:08:55,view_product,prod_146,Grocery,533.56,Faisalabad,android
2298,user_40,session_374,2025-11-14 20:12:55,view_product,prod_184,Sports,856.73,Faisalabad,android
2299,user_40,session_374,2025-11-14 20:20:55,view_product,prod_55,Home & Kitchen,794.93,Faisalabad,android
2300,user_40,session_374,2025-11-14 20:26:55,logout,,,,Faisalabad,android
2301,user_2,session_375,2025-10-28 07:54:16,open_app,,,,Rawalpindi,android
2302,user_2,session_375,2025-10-28 08:04:16,view_product,prod_96,Sports,202.43,Rawalpindi,android
2303,user_1,session_376,2025-11-10 15:00:40,open_app,,,,Rawalpindi,web
2304,user_1,session_376,2025-11-10 15:10:40,view_product,prod_97,Sports,159.62,Rawalpindi,web
2305,user_1,session_376,2025-11-10 15:14:40,view_product,prod_101,Clothing,170.93,Rawalpindi,web
2306,user_1,session_376,2025-11-10 15:19:40,logout,,,,Rawalpindi,web
2307,user_14,session_377,2025-11-05 23:28:47,open_app,,,,Karachi,android
2308,user_14,session_377,2025-11-05 23:37:47,view_product,prod_95,Home & Kitchen,284.03,Karachi,android
2309,user_14,session_377,2025-11-05 23:41:47,view_product,prod_231,Grocery,409.04,Karachi,android
2310,user_14,session_377,2025-11-05 23:51:47,add_to_cart,prod_209,Clothing,365.55,Karachi,android
2311,user_14,session_377,2025-11-05 23:54:47,add_to_cart,prod_86,Grocery,588.53,Karachi,android
2312,user_77,session_378,2025-11-05 09:50:50,open_app,,,,Lahore,web
2313,user_77,session_378,2025-11-05 09:54:50,view_product,prod_183,Grocery,154.57,Lahore,web
2314,user_77,session_378,2025-11-05 10:03:50,view_product,prod_128,Sports,204.1,Lahore,web
2315,user_77,session_378,2025-11-05 10:13:50,view_product,prod_212,Grocery,547.37,Lahore,web
2316,user_33,session_379,2025-10-30 00:01:38,open_app,,,,Islamabad,ios
2317,user_33,session_379,2025-10-30 00:10:38,view_product,prod_130,Grocery,467.95,Islamabad,ios
2318,user_33,session_379,2025-10-30 00:20:38,view_product,prod_93,Sports,120.22,Islamabad,ios
2319,user_33,session_379,2025-10-30 00:22:38,view_product,prod_200,Sports,615.42,Islamabad,ios
2320,user_78,session_380,2025-10-28 01:26:03,open_app,,,,Rawalpindi,ios
2321,user_78,session_380,2025-10-28 01:35:03,view_product,prod_126,Grocery,647.12,Rawalpindi,ios
2322,user_78,session_380,2025-10-28 01:38:03,view_product,prod_76,Grocery,889.15,Rawalpindi,ios
2323,user_78,session_380,2025-10-28 01:41:03,view_product,prod_107,Sports,360.98,Rawalpindi,ios
2324,user_78,session_380,2025-10-28 01:47:03,add_to_cart,prod_160,Clothing,486.21,Rawalpindi,ios
2325,user_78,session_380,2025-10-28 01:51:03,view_product,prod_94,Grocery,695.68,Rawalpindi,ios
2326,user_78,session_380,2025-10-28 01:53:03,view_product,prod_39,Clothing,13.85,Rawalpindi,ios
2327,user_78,session_380,2025-10-28 01:57:03,add_to_cart,prod_88,Clothing,201.67,Rawalpindi,ios
2328,user_78,session_380,2025-10-28 02:05:03,logout,,,,Rawalpindi,ios
2329,user_89,session_381,2025-10-19 05:25:30,open_app,,,,Rawalpindi,ios
2330,user_89,session_381,2025-10-19 05:33:30,view_product,prod_76,Grocery,889.15,Rawalpindi,ios
2331,user_89,session_381,2025-10-19 05:42:30,view_product,prod_198,Grocery,957.15,Rawalpindi,ios
2332,user_89,session_381,2025-10-19 05:48:30,view_product,prod_76,Grocery,889.15,Rawalpindi,ios
2333,user_89,session_381,2025-10-19 05:58:30,logout,,,,Rawalpindi,ios
2334,user_84,session_382,2025-10-18 11:33:25,open_app,,,,Faisalabad,ios
2335,user_84,session_382,2025-10-18 11:40:25,view_product,prod_43,Sports,265.58,Faisalabad,ios
2336,user_84,session_382,2025-10-18 11:48:25,add_to_cart,prod_111,Home & Kitchen,164.06,Faisalabad,ios
2337,user_84,session_382,2025-10-18 11:54:25,add_to_cart,prod_145,Grocery,736.32,Faisalabad,ios
2338,user_84,session_382,2025-10-18 12:01:25,view_product,prod_73,Home & Kitchen,126.98,Faisalabad,ios
2339,user_84,session_382,2025-10-18 12:04:25,view_product,prod_51,Sports,976.13,Faisalabad,ios
2340,user_84,session_382,2025-10-18 12:08:25,add_to_cart,prod_65,Clothing,735.56,Faisalabad,ios
2341,user_84,session_382,2025-10-18 12:10:25,view_product,prod_241,Clothing,250.81,Faisalabad,ios
2342,user_84,session_382,2025-10-18 12:17:25,add_to_cart,prod_203,Grocery,597.64,Faisalabad,ios
2343,user_84,session_382,2025-10-18 12:23:25,view_product,prod_187,Grocery,801.14,Faisalabad,ios
2344,user_84,session_382,2025-10-18 12:25:25,view_product,prod_22,Clothing,512.16,Faisalabad,ios
2345,user_84,session_382,2025-10-18 12:28:25,add_to_cart,prod_242,Electronics,453.01,Faisalabad,ios
2346,user_84,session_382,2025-10-18 12:37:25,view_product,prod_126,Grocery,647.12,Faisalabad,ios
2347,user_84,session_382,2025-10-18 12:38:25,purchase,prod_242,Electronics,453.01,Faisalabad,ios
2348,user_84,session_382,2025-10-18 12:47:25,view_product,prod_125,Electronics,826.5,Faisalabad,ios
2349,user_84,session_382,2025-10-18 12:57:25,view_product,prod_79,Grocery,551.3,Faisalabad,ios
2350,user_61,session_383,2025-10-19 04:34:17,open_app,,,,Karachi,android
2351,user_61,session_383,2025-10-19 04:43:17,logout,,,,Karachi,android
2352,user_71,session_384,2025-11-12 06:03:56,open_app,,,,Faisalabad,web
2353,user_71,session_384,2025-11-12 06:09:56,view_product,prod_81,Electronics,928.64,Faisalabad,web
2354,user_60,session_385,2025-11-05 22:08:39,open_app,,,,Lahore,web
2355,user_60,session_385,2025-11-05 22:18:39,logout,,,,Lahore,web
2356,user_39,session_386,2025-11-14 21:18:48,open_app,,,,Islamabad,android
2357,user_39,session_386,2025-11-14 21:20:48,view_product,prod_232,Home & Kitchen,702.13,Islamabad,android
2358,user_39,session_386,2025-11-14 21:24:48,view_product,prod_190,Sports,26.56,Islamabad,android
2359,user_39,session_386,2025-11-14 21:28:48,view_product,prod_163,Sports,800.83,Islamabad,android
2360,user_39,session_386,2025-11-14 21:38:48,add_to_cart,prod_181,Home & Kitchen,995.15,Islamabad,android
2361,user_39,session_386,2025-11-14 21:39:48,purchase,prod_181,Home & Kitchen,995.15,Islamabad,android
2362,user_39,session_386,2025-11-14 21:46:48,add_to_cart,prod_161,Clothing,351.09,Islamabad,android
2363,user_39,session_386,2025-11-14 21:50:48,view_product,prod_116,Home & Kitchen,453.18,Islamabad,android
2364,user_39,session_386,2025-11-14 21:56:48,add_to_cart,prod_43,Sports,265.58,Islamabad,android
2365,user_39,session_386,2025-11-14 22:05:48,add_to_cart,prod_152,Clothing,504.29,Islamabad,android
2366,user_39,session_386,2025-11-14 22:09:48,logout,,,,Islamabad,android
